osm_id,osm_type,lat,lon,access,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,colour,contact:phone,defibrillator:location,description,emergency,emergency:phone,id,image,indoor,level,name,note,opening_hours,operator,outdoor,phone,ref,source,wheelchair
11723311466,node,47.1848141,8.8497464,private,,,,,,,,"EG, neben Werkstatt Büro in blauer Schrank 0849LTM",Oranger Koffer,defibrillator,144,node/11723311466,,yes,0,Emil Frey Altendorf,,"Mo-Fr 08:00-11:30, 13:00-16:00",Lifetec AG Schweiz,,+41 800 122 144,,,
11741276271,node,47.1918423,8.85414,private,,,,,,,,CSS Versicherung AG Seidenstrasse 4 8853 Lachen Hinter Theke Empfang / Durchgang zu Büros 1291 LTM,Schwarzer Koffer,defibrillator,144,node/11741276271,,yes,0,,,"Mo,Tu,Th 08:30-12:00, 13:30-17:00, We 08:30-12:00, Fr 13:30-16:00",Lifetec AG Schweiz,,+41 800 122 144,,,
11741436947,node,47.0336705,8.6298896,private,,,,,,,,Liberty Vorsorge AG Steinbislin 19 Sanitätszimmer 1303LTM,Gelber Koffer,defibrillator,144,node/11741436947,,yes,,,,"Mo-Fr 08:00-12:00, 13:00-17:30",Lifetec AG Schweiz,,+41 800 122 144,,,
11742736469,node,47.1676481,8.9794381,yes,,,,,,,,Kantonsstrasse 60a,Eingangsbereich,defibrillator,144,node/11742736469,,no,0,,,,Gemeinde Reichenburg,,,,,
11747331969,node,47.1954239,8.7234572,,,,,,,,,"Physio Bonthuis, Korporationsweg 15, Eingang",7:30 - 20:00 Uhr (Mo-Fr),defibrillator,144,node/11747331969,,yes,0,,,24/7,Physiotherapie,,+41445216808,,,
11747334869,node,47.1926689,8.7241727,,,,,,,,,"Eingang, bei Notausgang",während den Öffnungszeiten,defibrillator,144,node/11747334869,,yes,0,,,7:30-20:00,Physiotherapie,,+41445216808,,,
11768399169,node,47.0287441,8.6542591,yes,,,,,,,,Mangelegg,"Nähe Bushaltestelle Mangelegg, gegenüber Haus Mangelegg 121",defibrillator,144,node/11768399169,,no,,,,24/7,Gemeinde Schwyz,,,,"local_knowledge, defikarte.ch",
11841699890,node,47.0440706,8.5427616,yes,,,,,,,,Bei Garagentor,,defibrillator,144,node/11841699890,,no,,,,24/7,Annen Holzbau AG,,+41 41 859 10 10,,"local_knowledge, defikarte.ch",
11846412369,node,47.0242369,8.6541152,yes,,,,,,,,"Kantonsschule Schwyz, Osteingang",während Öffnungszeiten verfügbar,defibrillator,144,node/11846412369,,yes,,,,,,,,,"local_knowledge, defikarte.ch",
11850012070,node,47.2040592,8.9435622,yes,,,,,,,,neben Eingang,,defibrillator,144,node/11850012070,,no,0,,,24/7,Genossame Tuggen,,+41 55 445 2148,,"local_knowledge, defikarte.ch",
11850293974,node,47.2042989,8.9491649,no,,,,,,,,Werkstatt,während denn Oeffnungszeiten,defibrillator,144,node/11850293974,,yes,1,,,,Ronner,,+41796780522,,,
11850411880,node,47.1676948,8.7275633,permissive,,,,,,,,SIHLPARK Fitnesscenter im Center,,defibrillator,144,node/11850411880,,no,2,,,"Mo-Sa  06:00-22:00, Su  08:00-20:30",SIHLPARK FITNESS & WELLNESS,,+41 44 787 51 00,,"local_knowledge, defikarte.ch",
11884962169,node,47.0893187,8.449173,yes,,,,,,,,"Artherstrasse, Clubhaus TCK","Immer zugänglich, neben dem Eingang",defibrillator,144,node/11884962169,,no,0,,,,TC Küssnacht,,+41 41 850 20 22,,"local_knowledge, defikarte.ch",
11896962911,node,47.0007995,8.6057976,yes,,,,,,,,Restaurant Pluspunkt,,defibrillator,144,node/11896962911,,no,,,,24/7,Gemeinde Ingenbohl Brunnen,,+41 41 825 05 62,,,
11904179329,node,47.0400243,8.5303097,yes,,,,,2025-07-20,,,RB und LS Station Kräbel,,defibrillator,144,node/11904179329,,no,,,,24/7,Rigi Bahnen AG,,+41 41 811 15 55,,,
11904220035,node,47.1759854,8.7103287,yes,,,,,,,,"Dorfstrasse 28, 8834 Schindellegi in der 24h-Zone",,defibrillator,144,node/11904220035,,yes,,,,24/7,SZKB,,+41 58 800 20 20,,,
11904229831,node,47.0013901,8.67915,yes,,,,,,,,Aufiberg,"Plätzli 6, 6432 Rickenbach",defibrillator,144,node/11904229831,,no,,,,24/7,Gemeinde Schwyz,,+41 41 819 07 25,,,
11904257212,node,47.1961546,8.8587661,yes,,,,,,,,"Alterswohnungen Biberzelten Biberzeltenstrasse 1, 8853 Lachen",,defibrillator,144,node/11904257212,,,,,,24/7,resQshock,,+41 55 460 22 44,,,
11904269295,node,47.1940638,8.8656044,yes,,,,,,,,"Clubhaus Peterswinkel Ost Fassade Peterswinkel, 8853 Lachen",,defibrillator,144,node/11904269295,,no,,,,24/7,resQshock,,+41 55 460 22 44,,,
11904291612,node,47.0467402,8.6069222,yes,,,,,,,,"BSZ Stiftung Frauholzstrasse 9a, 6422 Steinen",,defibrillator,144,node/11904291612,,no,,,,24/7,BSZ Stiftung,,+41 41 817 40 40,,,
11904307782,node,47.0157763,8.6599412,yes,,,,,,,,Spital Schwyz,"Eingang Parkhaus, Haus M",defibrillator,144,node/11904307782,,,,,,24/7,Spital Schwyz,,+41 41 818 41 11,,,
11904318280,node,47.0006591,8.5891661,yes,,,,,,,,Strandbad Hopfräben,,defibrillator,144,node/11904318280,,no,,,,24/7,Gemeinde Ingenbohl,,+41 41 825 05 62,,,
11904324607,node,47.0158018,8.6441068,yes,,,,,,,,"Heilpädagogisches Zentrum Gotthardstrassse 116, 6438 Ibach",,defibrillator,144,node/11904324607,,no,,,,24/7,Heilpädagogisches Zentrum,,+41 41 599 23 91,,,
11904333434,node,47.0493747,8.6154198,yes,,,,,,,,"KKvR Stiftung Husmatt Husmattrain 4, 6422 Steinen",,defibrillator,144,node/11904333434,,no,,,,24/7,,,+41 79 261 69 30,,,
11904337739,node,47.0322244,8.6430002,yes,,,,,,,,"Amt für Militär, Feuer und Zivilschutz Schlagstrasse 87, 6430 Schwyz",,defibrillator,144,node/11904337739,,no,,,,24/7,"Amt für Militär, Feuer und Zivilschutz",,+41 41 819 22 35,,,
11904346565,node,47.0900885,8.9306647,yes,,,,,,,,"Trafostation Seestrasse 2, 8858 Innerthal",,defibrillator,144,node/11904346565,,no,,,,24/7,Gemeinde Innerthal,,+41 55 446 11 49,,,
11904364251,node,47.0246428,8.6377793,yes,,,,,,,,"Swisscom Gebäude Bahnhofstrasse 96, 6423 Seewen",,defibrillator,144,node/11904364251,,no,,,,24/7,Gemeinde Schwyz,,+41 41 819 07 25,,,
11909196791,node,47.0098102,8.6462433,yes,,,,,,,,Fussballplatz Gerbihof,,defibrillator,144,node/11909196791,,no,,,,24/7,Gemeinde Schwyz,,+41 41 819 07 25,,,
11909235586,node,46.9877881,8.6215579,yes,,,,,,,,Golfplatz Axenstein,,defibrillator,144,node/11909235586,,no,,,,24/7,Golf Club Axenstein,,+41 41 825 41 00,,,
11909238870,node,47.0274054,8.6325139,yes,,,,,,,,BSZ Stiftung,,defibrillator,144,node/11909238870,,no,,,,24/7,BSZ Stiftung,,+41 41 817 40 40,,,
11909242783,node,47.2024736,8.794899,yes,,,,,,,,Hagedorn AG Tankstelle,,defibrillator,144,node/11909242783,,no,,,,24/7,Hagedorn AG,,+41 78 833 10 72,,,
11909277717,node,47.1772944,8.9261143,yes,,,,,,,,BSZ Stiftung,,defibrillator,144,node/11909277717,,no,,,,24/7,BSZ Stiftung,,+41 41 817 40 40,,,
11909340602,node,47.1932303,8.8200343,yes,,,,,,,,"Schwyzer Kantonalbank, 24h-Zone",,defibrillator,144,node/11909340602,,yes,,,,,Schwyzer Kantonalbank,,+41 58 800 20 20,,,
11909341993,node,47.0142336,8.6266577,,,,,,,,,AGRO Energiezentrale,,defibrillator,144,node/11909341993,,,,,,Mo-Fr 07:30-12:00/13:00-17:00,AGRO,,,,,
11957879170,node,47.1683455,8.9660829,yes,,,,,,,,"Untertafletenstrasse 23, an der Hausecke bei der Treppe",,defibrillator,144,node/11957879170,,no,,,,24/7,resQshock GmbH Kantonsstrasse 1 8863 Buttikon,,+41 55 460 22 44,,"local_knowledge, defikarte.ch",
12016598801,node,47.2022099,8.7803265,private,,5,,Poststrasse,,,,"EG, beim Empfang. 1435LM",Oranger Koffer,defibrillator,144,node/12016598801,,yes,,Stäubli International AG,,"Mo-Fr 08:30-12:00,13:30-17:00",Lifetec AG Schweiz,,+41 800 122 144,1435LTM,,
12029684969,node,46.9993616,8.6170627,yes,,,,,,,,"Kloster Ingenbohl, neben Eingang Krypta",,defibrillator,144,node/12029684969,,no,,,,24/7,Kloster Ingenbohl,,,,"local_knowledge, defikarte.ch",
12045183869,node,47.2000894,8.7868363,yes,,,,,,,,Schulhaus Schützenstrasse,Gegenüber Lehrpersonenzimmer,defibrillator,144,node/12045183869,,yes,,,,Mo-Sa 07:00-20:00,Kanton Schwyz,,+41 55 415 13 00,,"local_knowledge, defikarte.ch",
12045190769,node,47.1984916,8.778913,yes,,,,,,,,Schulhaus Römerrain (BBZP),Eingangsbereich (unter Infobildschirm),defibrillator,144,node/12045190769,,yes,,,,Mo-Fr 07:00-18:00,Kanton Schwyz,,+41 55 415 13 00,,"local_knowledge, defikarte.ch",
12062810369,node,46.9906608,8.6960447,yes,,,,,,,,"Hesigen 10, 6436 Ried-Muotathal (neben Metalltor)",Immer zugänglich,defibrillator,144,node/12062810369,,no,,,,24/7,"Firma Suter Holz, Ried-Muotathal",,+41 41 811 13 05,,"local_knowledge, defikarte.ch",
12075211769,node,47.0128592,8.5408562,yes,,,,,,,,Seilbahnstation Obergschwend- Rigi Burggeist,24 Std. zugänglich,defibrillator,144,node/12075211769,,no,,,,24/7,Bezirk Gersau / Seilbahnstation Obergschwend,,+41418297062,,"local_knowledge, defikarte.ch",
12101247770,node,47.0767277,8.4477015,yes,,,,,,,,Beim Eingang rechts,,defibrillator,144,node/12101247770,,no,,,,24/7,,,,,,
12105743459,node,46.9698299,8.637032,,,,,,,,,"Restaurant Fronalpstock, Stoos",,defibrillator,144,node/12105743459,,no,,,,24/7,Stoosbahnen AG,,+41 41 818 08 08,,,
12120372901,node,47.0105549,8.6374265,private,,,,,,,,Autocenter Benno Müller / nähe Zapfsäulen / im Raum Teile & Zubehör,während Öffnungszeiten verfügbar,defibrillator,144,node/12120372901,,yes,0,,,,Autocenter Benno Müller,,+41 41 818 60 30,,"local_knowledge, defikarte.ch",
12173566201,node,47.0938036,8.6689466,yes,,,,,,,,Velounterstand SOB Bahnhof Biberegg,,defibrillator,144,node/12173566201,,no,0,,,24/7,SOB,,,,,
12173825702,node,46.9993059,8.6086035,yes,,,,,,,,Luzernerstrasse 1,,defibrillator,144,node/12173825702,,yes,,,,Mo-Fr 9:00-19:00,Otto's AG,,,,"local_knowledge, defikarte.ch",
12179939901,node,47.1970381,8.9172198,permissive,,,,,,,,Hauptgebäude Kantine / Pausenraum Werkpersonal,Während Arbeitszeiten ist die Türe Offen,defibrillator,144,node/12179939901,,yes,0,,,Mo - Fr 06:00 - 17:30,Kibag AG,,+41 58 387 14 85,,,
12252740331,node,47.0231277,8.6523506,yes,,,,,,,,ebs Energie AG,Beim Hauseingang,defibrillator,144,node/12252740331,,no,,,,24/7,"ebs Energie AG, 041 811 15 55",,,,,
12430823601,node,47.1394024,8.7455839,private,,,,,,,,Haupteingang Balmer Bücherdienst AG,Im Moment nicht vor Ot,defibrillator,144,node/12430823601,,yes,0,,,24/7,Balmer Bücherdienst AG,,+41 55 418 89 89,,"local_knowledge, defikarte.ch",
12556324001,node,47.2013815,8.7830916,private,,,,,,,,Churerstrasse 78,nur während Bürozeiten geöffnet,defibrillator,144,node/12556324001,,no,,,,"Mo - Fr ""08.00-17.00""",Firma,,+41 43 477 66 64,,"local_knowledge, defikarte.ch",
12590314101,node,47.0061576,8.6466997,yes,,,,,,,,"Landsgemeindestrasse 48, Werkhof ebs, 6438 Ibach",neben Tanksäule,defibrillator,144,node/12590314101,,no,,,,24/7,ebs Energie AG,,+41 41 811 15 55,,"local_knowledge, defikarte.ch",
12642510602,node,47.2141369,8.8007741,yes,,,,,,,,"SOB Haltestelle, Wartehäuschen offen",,defibrillator,144,node/12642510602,,yes,,,,24/7,Schweizerische Südostbahn,,,,,
12643358702,node,47.174421,8.9021605,yes,,,,,,,,"Schulhaus Stockberg 1, rechts beim Haupteingang",,defibrillator,144,node/12643358702,,no,,,,24/7,Gemeinde Schübelbach,,+41554505622,,"local_knowledge, defikarte.ch",
12670382801,node,46.9726365,8.7636669,yes,,,,,,,,"Hauptstrasse 79, Muotathal (im Eingangsbereich)",,defibrillator,144,node/12670382801,,no,,,,24/7,ebs Energie AG,,+41 41 811 15 55,,"local_knowledge, defikarte.ch",
12693806802,node,47.0288145,8.698474,yes,,,,,,,,Schalterhalle Luftseilbahn Brunni-Holzegg,,defibrillator,144,node/12693806802,,no,,,,24/7,Gemeinde Schwyz,,+41 41 811 15 55,,"local_knowledge, defikarte.ch",
12696231701,node,47.0171023,8.6439125,yes,,,,,,,,"Alterszentrum Rubiswil, Gotthardstrasse 124 (links im Eingangsbereich)",,defibrillator,144,node/12696231701,,yes,,,,24/7,"Alterszentrum Rubiswil, Ibach",,+41 41 811 15 55,,"local_knowledge, defikarte.ch",
12752262101,node,47.1293851,8.7484485,permissive,,,,,,,,"Haus Phönix Einsiedeln, Haupteingang Kronenstrasse 19a",während den Öffnungszeiten,defibrillator,144,node/12752262101,,yes,,,,Mo - Su 06:00 - 22:00,Stiftung Phönix Schwyz,,+41 55 418 44 77,,"local_knowledge, defikarte.ch",
12813664201,node,47.0982809,8.4636676,,,,,,,,,Schulhaus Immensee,,defibrillator,144,node/12813664201,,no,,,,24/7,"Bezirk Küssnacht, Rettungsdienst",,+41 79 101 93 00,,"local_knowledge, defikarte.ch",
12813678401,node,47.0776297,8.4386533,,,,,,,,,"Schule Seematt, Seemattzopfweg",,defibrillator,144,node/12813678401,,no,,,,24/7,"Bezirk Küssancht, Rettungsdienst",,+41 79 101 93 00,,"local_knowledge, defikarte.ch",
12825800401,node,47.2051417,8.7596226,,,,,,,,,Gemeinschaftszentrum Freienbach,Öffentlich zugänglich,defibrillator,144,node/12825800401,,no,,,,24/7,Röm.Kath.Kirchgemeinde Freienbach,,+41554101418,,"local_knowledge, defikarte.ch",
12825801102,node,47.2002251,8.7781996,yes,,,,,,,,Mühlematte 3,Öffentlich zugänglich,defibrillator,144,node/12825801102,,no,,,,24/7,Röm.Kath.Kirchgemeinde Freienbach,,+41554101418,,"local_knowledge, defikarte.ch",
12830267901,node,47.1267463,8.7515384,yes,,,,,,,,Klosterkirchen Eingang,Während der Kirchöffnungszeiten,defibrillator,144,node/12830267901,,yes,,,,06:00-21:30,Kloster Einsiedeln,,+41 55 418 66 44,,"local_knowledge, defikarte.ch",
12856227602,node,47.0887378,8.4411729,yes,,,,,,,,An Verzweigung,Im Freien,defibrillator,144,node/12856227602,,no,,,,24/7,,,,,,
12889023201,node,46.9135988,8.8466026,,,,,,,,,"Muotathal, Sahli (Luftseilbahn Sahli-Glattalp)",,defibrillator,144,node/12889023201,,no,,,,24/7,ebs Energie AG,,+41 41 811 15 55,,"local_knowledge, defikarte.ch",
12889037002,node,46.9150946,8.8738037,permissive,,,,,,,,"Muotathal, Bergstation Glattalp (Luftseilbahn Sahli-Glattalp)",nur während Luftseilbahnbetrieb zugänglich,defibrillator,144,node/12889037002,,yes,,,,24/7,ebs Energie AG,,+41 41 811 15 55,,"local_knowledge, defikarte.ch",
13004573401,node,46.9932855,8.5146621,yes,,,,,,,,"Seestrasse 73, 6442 Gersau",,defibrillator,144,node/13004573401,,no,,,,24/7,Bezirk Gersau,,+41 41 811 15 55,,"local_knowledge, defikarte.ch",
13004575901,node,46.989264,8.5491932,yes,,,,,,,,"Strandbad Kindli, Seestrasse 2, 6442 Gersau",,defibrillator,144,node/13004575901,,no,,,,24/7,Bezirk Gersau,,+41 41 811 15 55,,"local_knowledge, defikarte.ch",
13006770506,node,47.0887562,8.4412122,yes,,,,,,,,Bürgenstockstrasse 8,"Aussen installiert, jederzeit zugänglich",defibrillator,144,node/13006770506,,no,0,,,24/7,"Strassengenossenschaft Dorfallmeind, 6403 Küssnacht am Rigi",,,,"local_knowledge, defikarte.ch",
13017367502,node,47.0656458,8.4085321,,,,,,,,,Schulhaus Merlischachen,Aussenwand auf Seite Luzernerstrasse,defibrillator,144,node/13017367502,,no,,,,24/7,"Rettungsdienst, Bezirk Küssnacht",,+41 79 101 93 00,,"local_knowledge, defikarte.ch",
13022844702,node,47.1964562,8.7142718,yes,,,,,,,,vor der MZH,immer verfügbar,defibrillator,144,node/13022844702,,no,1,,,24/7,Gemeinde wollerau,,+41 43 888 12 02,,"local_knowledge, defikarte.ch",
13105311501,node,47.1954462,8.8518959,,,,,,,,,Schulhaus am Park vor Lehrpersonen-/Vorbereitungszimmer,während Öffnungszeiten verfügbar,defibrillator,144,node/13105311501,,yes,,,,,Sek1March Lachen,,,,"local_knowledge, defikarte.ch",
13118793901,node,47.2005882,8.7889535,yes,,,,,,,,"Kantonsschule ASA, Schützenstrasse 1, 8808 Pfäffikon SZ",Eingang Erdgeschoss,defibrillator,144,node/13118793901,,no,0,,,24/7,Kantonsschule KSA,,+41 55 415 42 00,,"local_knowledge, defikarte.ch",
13151597601,node,47.2002204,8.7724087,private,,,,,,,,EFH Hofstr. 22,Privathaushalt,defibrillator,144,node/13151597601,,yes,0,,,,Privatperson,,+41794477393,,,
13267335201,node,47.0517025,8.683357,yes,,,,,,,,"Berggasthaus Haggenegg, Haggeneggstrasse 14, Schwyz",,defibrillator,144,node/13267335201,,no,,,,24/7,Gemeinde Schwyz,,+41 41 811 15 55,,,
13269622101,node,47.2024541,8.7317239,permissive,,,,,,,,Haupteingang,Klingeln bei Hausbewohner,defibrillator,144,node/13269622101,,yes,,,,24/7,Solimo AG,,+41446876750,,,
13318940601,node,47.0920269,8.4494441,yes,,,,,,,,"Artherstrasse 27, 6405 Immensee",Immer öffentlich zugänglich,defibrillator,144,node/13318940601,,no,0,,,24/7,Vanoli Immobilien Treuhand AG / C. Vanoli Generalunternehmung AG,,+41 41 854 60 80,,,
13328550201,node,47.1316239,8.7451547,permissive,,,,,,,,"Gewerbehalle 38A, Eingang EG",während Öffnungszeiten verfügbar,defibrillator,144,node/13328550201,,yes,0,,,Mo-Su 7:00-22:00,Kadema Immobilien AG,,+41792971284,,,
13343996901,node,47.2008716,8.782424,permissive,,,,,,,,MedAction Physiotherapie,,defibrillator,144,node/13343996901,,yes,0,,,Mo-Fr 07:00-20:00,,,+41 55 410 72 20,,,
13385894996,node,47.0862376,8.4436032,yes,,,,,,,,Links beim Eingang Aula,,defibrillator,,node/13385894996,,no,,,,,Bezirk Küssnacht,,,,,
13394764201,node,46.9769157,8.6559522,yes,,,,,,,,"Sesselbahn Mettlen-Fronalpstock, Stoos",,defibrillator,144,node/13394764201,,no,0,,,24/7,Stoosbahnen AG,,+41 41 818 08 08,,,
13394768002,node,46.9729572,8.6715239,,,,,,,,,"Talstation Sesselbahn Brunnerboden-Klingenstock, Stoos",,defibrillator,144,node/13394768002,,no,,,,24/7,Stoosbahnhen AG,,+41 41 818 08 08,,,
13394769401,node,46.957065,8.6760114,,,,,,,,,"Bergstation Sesselbahn Brunnerboden-Klingenstock, Stoos",,defibrillator,144,node/13394769401,,no,,,,24/7,Stoosbahnnen AG,,+41 41 818 08 08,,,
13450522201,node,47.0328143,8.62941,,,,,,,,,Steinbislin 2,während Öffnungszeiten Verfügbar,defibrillator,144,node/13450522201,,yes,0,,,"Mo-Fr 06:30-12:00, 13:00-17:30",Strüby Konzept AG,,+41418183570,,,
13511613001,node,47.200962,8.7869721,yes,,,,,,,,"Reception LGT Capital Partners, Schützenstrasse 6 8808 Pfäffikon SZ",Available during opening hours,defibrillator,144,node/13511613001,,yes,0,,,Mo-Fr 08:00-17:00,Office,,+41 58 261 80 00,,,
13520287301,node,47.2020197,8.7798302,,,,,,,,,Zahnarztpraxis Zürichsee,,defibrillator,144,node/13520287301,,yes,2,,,Mo-Fr 08:00-17:30,Zahnarztpraxis Zürichsee,,+41 55 420 25 30,,,
13580358901,node,47.1874658,8.8567752,,,,,,,,,Kindergarten Oberdorf ganz links am Haus,,defibrillator,144,node/13580358901,,yes,0,,,24/7,,,,,,
13586517101,node,46.9990414,8.6247215,,,,,,,,,Aussen an der Hausfassade,Über Tor steigen,defibrillator,144,node/13586517101,,no,,,,24/7,Holcim Schweiz AG,,+41 58 850 11 10,,,
13658498901,node,47.1903245,8.8426909,yes,,,,,,,,Ziegelwies 2,Seitlich am Gebäude,defibrillator,144,node/13658498901,,no,,,,24/7,Gemeinde Altendorf,,+4155 451 77 22,,,
13688979501,node,47.1925006,8.8208438,private,,,,,,,,Eingang Muelibach 7,,defibrillator,144,node/13688979501,,no,5,,,,Privatperson,,+41794446077,,,
13691117001,node,47.1442847,8.9087214,,,,,,,,,Vor Eingang Restaurant Kapelle,,defibrillator,144,node/13691117001,,no,,,,24/7,Restaurant,,+41552833100,,,
